duid,district,lon,lat,height_m,storeys,current_name,proposed_name,grade,name_source,agreeing_sources,confidence,match_distance_m,inside_footprint,method,developer,project,changed
DXB-ALTHAN-25dfa195f5,althanyahfifth,55.149437,25.056285,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9c03f2c3b7,althanyahfifth,55.149287,25.056406,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4384a2c8d8,althanyahfifth,55.149059,25.056546,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4c037b4d90,althanyahfifth,55.148902,25.056675,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-158590410f,althanyahfifth,55.14875,25.056799,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-388c4f5301,althanyahfifth,55.148609,25.056909,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-32c95b5b35,althanyahfifth,55.148452,25.057036,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f9afa8c239,althanyahfifth,55.148294,25.057163,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-53fa87653a,althanyahfifth,55.148145,25.057284,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9a619ee1bf,althanyahfifth,55.148006,25.0574,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a61d5bfd44,althanyahfifth,55.147854,25.057512,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-11988e1ee1,althanyahfifth,55.147705,25.057632,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-54fe435e88,althanyahfifth,55.147335,25.057937,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f836dac3bf,althanyahfifth,55.147496,25.057803,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-51ace62b44,althanyahfifth,55.147177,25.058068,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-dfd2099189,althanyahfifth,55.14702,25.058203,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-46c1ac348c,althanyahfifth,55.146852,25.058323,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d80639f5ea,althanyahfifth,55.146692,25.058457,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f353f35c77,althanyahfifth,55.146522,25.058594,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-00a9d09a59,althanyahfifth,55.146327,25.058745,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-eeeb5b0e9b,althanyahfifth,55.146097,25.058917,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-3a3fecc295,althanyahfifth,55.145722,25.059207,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-34c780defa,althanyahfifth,55.145394,25.059368,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d4c7504f36,althanyahfifth,55.145081,25.059453,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-6715dc2e80,althanyahfifth,55.144909,25.059595,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f3ffccf9a1,althanyahfifth,55.144731,25.05973,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0a2a2892bb,althanyahfifth,55.144675,25.059954,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-1a685e0e8b,althanyahfifth,55.144041,25.060354,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a33dff2545,althanyahfifth,55.143557,25.059678,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-09a6c9cd13,althanyahfifth,55.143689,25.059811,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-5d629eb8dc,althanyahfifth,55.143816,25.05995,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d205c6b760,althanyahfifth,55.14342,25.059541,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9dc66ea0b9,althanyahfifth,55.143254,25.059368,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-33abd63eff,althanyahfifth,55.143131,25.059241,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-17b1f685c0,althanyahfifth,55.143001,25.059101,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-5dc97a3192,althanyahfifth,55.142873,25.05897,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8593b61f14,althanyahfifth,55.142764,25.058806,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8e8fdde3ae,althanyahfifth,55.144447,25.060592,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-3ad681ea57,althanyahfifth,55.143533,25.061104,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-3e39133803,althanyahfifth,55.142484,25.059285,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-48b1cb12ed,althanyahfifth,55.142674,25.059485,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d4bce35839,althanyahfifth,55.142804,25.059618,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f844e430e8,althanyahfifth,55.142939,25.059758,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4aaf854406,althanyahfifth,55.143067,25.05989,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-ad9c52d1f2,althanyahfifth,55.143347,25.057357,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-7838400828,althanyahfifth,55.143242,25.057507,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b8f21336b1,althanyahfifth,55.143121,25.057652,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-2e3c753b66,althanyahfifth,55.143014,25.057808,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0010dc8028,althanyahfifth,55.142904,25.057962,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-56fdb2d07c,althanyahfifth,55.142789,25.058102,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d897e83165,althanyahfifth,55.142679,25.058252,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c33d49c459,althanyahfifth,55.142566,25.058404,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-373c204b59,althanyahfifth,55.142456,25.058558,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9d9d3941bd,althanyahfifth,55.14235,25.058699,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-736789807c,althanyahfifth,55.142233,25.058852,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e4d5e99327,althanyahfifth,55.142074,25.059005,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-ac72752ebc,althanyahfifth,55.142156,25.059326,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-47ce07ddaa,althanyahfifth,55.146017,25.060135,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-28e9528df2,althanyahfifth,55.146098,25.060332,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-944d6b8346,althanyahfifth,55.145951,25.059868,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-168ca87615,althanyahfifth,55.146024,25.059685,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8682640fa1,althanyahfifth,55.146347,25.060507,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f356c408de,althanyahfifth,55.146568,25.060486,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-2bde29ac02,althanyahfifth,55.146751,25.060407,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-ca928f9bd2,althanyahfifth,55.146918,25.060335,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-46fd972af5,althanyahfifth,55.147135,25.060231,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a093841f84,althanyahfifth,55.147215,25.06004,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c7610c0348,althanyahfifth,55.147193,25.059849,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9496d8f98a,althanyahfifth,55.146972,25.059496,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-79d71bec16,althanyahfifth,55.146785,25.059367,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8dff1506d8,althanyahfifth,55.146593,25.059331,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8ee2627341,althanyahfifth,55.146374,25.059453,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-188b9929f1,althanyahfifth,55.146214,25.059537,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b97bfb99a2,althanyahfifth,55.166745,25.034312,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-aa68b1545d,althanyahfifth,55.166851,25.03443,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-534ea30dab,althanyahfifth,55.166962,25.034549,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-fe040c4243,althanyahfifth,55.167068,25.034665,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4c2a2ff549,althanyahfifth,55.167179,25.034782,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f32d1aa45f,althanyahfifth,55.167275,25.034905,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-dda8bd9691,althanyahfifth,55.167379,25.035024,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4819103701,althanyahfifth,55.167491,25.035144,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-391c12bc3f,althanyahfifth,55.167603,25.035266,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-55d71b12d4,althanyahfifth,55.167715,25.035382,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-5fe637a830,althanyahfifth,55.167811,25.0355,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-be70331fab,althanyahfifth,55.167912,25.035621,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-62a7cd8d65,althanyahfifth,55.168012,25.035733,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c12f9d3ad7,althanyahfifth,55.168115,25.035856,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-87a409bbc8,althanyahfifth,55.168223,25.035973,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4ae89e7cbf,althanyahfifth,55.168326,25.03609,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-6ecae43a41,althanyahfifth,55.168435,25.036212,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-72c15938d9,althanyahfifth,55.168532,25.036335,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e5ee3e10fa,althanyahfifth,55.168639,25.036455,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b09e425f0c,althanyahfifth,55.168754,25.036573,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-987dc360da,althanyahfifth,55.168863,25.036689,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a0257550ba,althanyahfifth,55.168968,25.036811,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b44c909f95,althanyahfifth,55.16649,25.034131,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4ba7b56812,althanyahfifth,55.166323,25.034128,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a39ea695ba,althanyahfifth,55.166154,25.034125,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-60d4e54e26,althanyahfifth,55.165985,25.034123,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-7cf0665395,althanyahfifth,55.165817,25.034119,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-bcc3e8b089,althanyahfifth,55.165651,25.034111,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9ee5f912ee,althanyahfifth,55.165486,25.034103,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-7fe70a22d2,althanyahfifth,55.16526,25.034188,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d57ac4f13a,althanyahfifth,55.165133,25.034293,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-2ba899daaf,althanyahfifth,55.16501,25.034394,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-1a41747319,althanyahfifth,55.16488,25.034499,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b8b6f3627f,althanyahfifth,55.164749,25.0346,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4e55f9fa37,althanyahfifth,55.164623,25.034702,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-ba13bd5da9,althanyahfifth,55.16449,25.034807,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-24c9e68695,althanyahfifth,55.164367,25.034908,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-2935af627f,althanyahfifth,55.164245,25.035001,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e900194ba0,althanyahfifth,55.164118,25.035104,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c8b0633feb,althanyahfifth,55.163992,25.035205,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0f782867c6,althanyahfifth,55.163863,25.035304,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8b09d21f5d,althanyahfifth,55.163738,25.03541,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f02da0b93e,althanyahfifth,55.16361,25.035506,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-243948d58e,althanyahfifth,55.163482,25.03561,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-fa5b98e648,althanyahfifth,55.163358,25.035709,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a20d4fdd81,althanyahfifth,55.163229,25.035813,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f1781bacd9,althanyahfifth,55.163109,25.035911,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-60c0310ad8,althanyahfifth,55.162982,25.036012,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-dd5d30e97e,althanyahfifth,55.162854,25.036111,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-989d5e9005,althanyahfifth,55.162721,25.036217,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0990759a7e,althanyahfifth,55.162604,25.036312,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-37ad455b4d,althanyahfifth,55.16247,25.036419,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-2c408fce3b,althanyahfifth,55.162344,25.036517,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0fb32533b4,althanyahfifth,55.162223,25.036616,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-ff8deb7bf4,althanyahfifth,55.162097,25.036718,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-282e322d2f,althanyahfifth,55.161972,25.036818,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-216dc5673f,althanyahfifth,55.161843,25.036924,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-fd90669d4e,althanyahfifth,55.161717,25.03702,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e247a77f63,althanyahfifth,55.161588,25.037125,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a92dca13cf,althanyahfifth,55.161464,25.037226,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b71886972e,althanyahfifth,55.166058,25.034912,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-be35c396e2,althanyahfifth,55.166079,25.034754,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e9f8eb3803,althanyahfifth,55.166107,25.034607,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a46e0f240e,althanyahfifth,55.16602,25.035065,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-6d5ba3a76d,althanyahfifth,55.165996,25.035209,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-806400616f,althanyahfifth,55.165976,25.035362,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-fc19027f72,althanyahfifth,55.165945,25.035513,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-7e56a0ac9b,althanyahfifth,55.16592,25.035667,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9efef9e610,althanyahfifth,55.165887,25.035814,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-25ff0a129e,althanyahfifth,55.165862,25.035971,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-68345b25e1,althanyahfifth,55.165836,25.036122,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-3b44e89a5d,althanyahfifth,55.165811,25.036271,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0f0f2e28eb,althanyahfifth,55.165581,25.034541,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9b0f77d8ac,althanyahfifth,55.165542,25.034689,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-dd1e720c7d,althanyahfifth,55.165516,25.034843,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-69c14240f2,althanyahfifth,55.165484,25.03499,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b01be3a144,althanyahfifth,55.165458,25.035145,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-373d209198,althanyahfifth,55.165431,25.035297,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-208e3ea2df,althanyahfifth,55.165404,25.03545,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f4a6d7430e,althanyahfifth,55.165386,25.035601,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-67ca2c5dfe,althanyahfifth,55.165355,25.035752,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-660b52432f,althanyahfifth,55.165328,25.0359,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-616c9b39a5,althanyahfifth,55.165292,25.036054,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-1aa3efa722,althanyahfifth,55.165269,25.036206,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c96f883779,althanyahfifth,55.165245,25.036361,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-330dda95e1,althanyahfifth,55.165217,25.036512,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-11fbe35011,althanyahfifth,55.165193,25.03666,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9abcabe06b,althanyahfifth,55.165171,25.036814,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8f8c4ed141,althanyahfifth,55.165162,25.037066,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e63b43fc95,althanyahfifth,55.164579,25.035475,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4ad5ba9df5,althanyahfifth,55.164602,25.035307,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9401cbe846,althanyahfifth,55.164546,25.035627,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e4ce79f248,althanyahfifth,55.164523,25.035779,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-3849d177e1,althanyahfifth,55.164495,25.035929,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-dd8dad22e9,althanyahfifth,55.164464,25.036118,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e3ac445843,althanyahfifth,55.164438,25.036276,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-914e8f166b,althanyahfifth,55.164415,25.036428,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-acf0c30555,althanyahfifth,55.16416,25.036431,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-5ee438325e,althanyahfifth,55.163992,25.036436,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-69fb18ed2f,althanyahfifth,55.163725,25.036471,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b483ee3576,althanyahfifth,55.163707,25.036319,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-aef588150a,althanyahfifth,55.163676,25.036158,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-bc60901ba5,althanyahfifth,55.163694,25.035975,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-8b30ea4523,althanyahfifth,55.163824,25.035878,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c196e55dcf,althanyahfifth,55.163948,25.035779,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-9df8dded19,althanyahfifth,55.164074,25.035677,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d1ec4916a1,althanyahfifth,55.164222,25.035554,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-d42a5f01c8,althanyahfifth,55.142047,25.057424,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-7c2aa3cd08,althanyahfifth,55.142159,25.057276,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-bc402bc229,althanyahfifth,55.142272,25.057126,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-7a00e599be,althanyahfifth,55.142378,25.056976,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-06a9e338ed,althanyahfifth,55.142487,25.05683,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4fcbd59cd0,althanyahfifth,55.141935,25.057576,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-cc66f39cca,althanyahfifth,55.141827,25.057725,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c6ede4687d,althanyahfifth,55.141718,25.057877,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-214aac8aad,althanyahfifth,55.141599,25.058028,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-2ff15732b4,althanyahfifth,55.141472,25.05818,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-54bd53a292,althanyahfifth,55.1413,25.058258,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-686c4450fe,althanyahfifth,55.140352,25.057788,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-360f13912a,althanyahfifth,55.140541,25.057923,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f3abd868e3,althanyahfifth,55.140727,25.058035,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-3e2e501b9e,althanyahfifth,55.14091,25.058147,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c04cb8707b,althanyahfifth,55.141082,25.05824,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0a2e82d9fe,althanyahfifth,55.140825,25.056418,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-a4fc1cc75e,althanyahfifth,55.140693,25.056638,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-712218fe83,althanyahfifth,55.140571,25.056859,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-1a4af5ad1a,althanyahfifth,55.140452,25.057082,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-0bb2c4cff2,althanyahfifth,55.140322,25.05731,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-6bfff215a9,althanyahfifth,55.140236,25.057572,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-1fd29f6ffd,althanyahfifth,55.140951,25.056191,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-c07b9824cb,althanyahfifth,55.141069,25.055967,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-674bde430b,althanyahfifth,55.141199,25.055747,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-4d33374570,althanyahfifth,55.141313,25.05555,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-e3d3c2045c,althanyahfifth,55.141425,25.055365,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-f33baf9826,althanyahfifth,55.141543,25.055184,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-534e0da75e,althanyahfifth,55.141761,25.054832,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-b9aa693760,althanyahfifth,55.141866,25.054665,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
DXB-ALTHAN-78d6a6abce,althanyahfifth,55.142091,25.054335,12.0,4,,,UNKNOWN,,,0.0,,,,,,False
